text,original_label,label_name,checked_label,comment;;;;;;;;;;;;
"Dirrell tattoos Cuban for medal Andre Dirrell already honored his grandfather by getting a tattoo of his face on his back. Pretty soon he #39;ll be able to share an Olympic medal with him, too.,1,Sports,,";;;;;;;;;;;;
"Steps to climb out of debt For those sinking in a flood of unpaid loans, don #39;t lose hope. Many people have gone before you and made it out. Simply put, there are debt-defying actions you can take.,2,Business,,";;;;;;;;;;;;
Kiwis in command SKIPPER Stephen Fleming marked his record-breaking Test appearance today with a solid unbeaten 87 that put New Zealand in command on the first day of the second cricket Test against Bangladesh.,1,Sports,,;;;;;;;;;;;;
"Knicks: Isiah decides to put Houston #39;s return on hold Allan Houston #39;s comeback was put off one more time yesterday, when the Knicks shooting guard announced he will not be activated for tonight #39;s game against the Memphis Grizzlies ,1,Sports,,";;;;;;;;;;;;
Montavista claims real time support for Linux mobile 'Linux set to assume the role of a universal platform',3,Sci/Tech,,;;;;;;;;;;;;
I Rushed The Irish After 30 years of coming up short in Notre Dame Stadium, the Boilermakers took the fight out of the Irish early to remain unbeaten (4-0), winning 41-16.,1,Sports,,;;;;;;;;;;;;
Mining giant goes to court to avert hostile takeover South African mining giant Gold Fields on Friday said it has filed a complaint in a New York court against rival Harmony to try and stop it from continuing with a hostile takeover to create the world #39;s largest gold producer.,2,Business,,;;;;;;;;;;;
USC, Miami atop first BCS rankings When the Bowl Championship Series committee set out in the summer to reorganize the formula by which the BCS standings are calculated, it decided to give more weight to the human polls than the computer rankings.,1,Sports,,;;;;;;;;;;;;
Even Humbled by Error, Dan Rather Has His Thorns Dan Rather offered an apology for a report on President Bush's service, but not a personal accounting.,0,World,,;;;;;;;;;;;;
"Martinez blasts ex-teammate Schilling Newly signed New York Mets pitcher Pedro Martinez leveled criticism of former Boston Red Sox teammate Curt Schilling, telling the Boston Herald he #39;s much better and that Schilling was off-base when talking about Martinez #39;s workout regimen.,1,Sports,,";;;;;;;;;;;;
"Hot Stove Truth  amp; Rumors: Nov. 18, 2004 No sooner had the Tigers introduced Troy Percival on Wednesday as their new closer than the subject turned to the next former Angel in whom the Tigers are interested -- Percival #39;s friend, Troy Glaus.,1,Sports,,";;;;;;;;;;;;
Iraqi PM Says Sticking to January Election Plan Iraqi Prime Minister Iyad Allawi said on Sunday elections would be held on schedule in January despite a surge in violence and more than a score of hostages under threat of death from insurgents.,0,World,,;;;;;;;;;;;;
"Grand Theft tipped to top games chart When the violent video game Grand Theft Auto: San Andreas hits stores on Tuesday, its sales could eclipse Hollywood #39;s most successful films, even as it draws the ire of critics.,3,Sci/Tech,,";;;;;;;;;;;;
"Zeeland #39;s Kaat to be considered for Hall The Zeeland native made the final ballot of 25 players to be considered by the Veterans Committee. The results will be announced March 2. Kaat, who could not be reached for comment, won 283 ,1,Sports,,";;;;;;;;;;;;
Under Ridge, Color Alerts and Mixed Security Reviews Tom Ridge leaves with a record of progress, but his successor faces daunting challenges that critics say were largely ignored.,0,World,,;;;;;;;;;;;;
"Nortel cutting 950 jobs in Canada, mostly in Ottawa, among total &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Nortel Networks gave details of previously announced job cuts Thursday, saying it is cutting 950 jobs in Canada - almost 10 per cent of its workforce in this country-and 1,400 in the United States among a total of 3,250 to be eliminated ,2,Business,,";;;;;;;;;;;;
Existing Home Sales Surge in September Sales of existing US homes surged an unanticipated 3.1 percent in September on low mortgage rates, and sales would have been even brisker had hurricanes not hit the south, a trade association said on Monday.,2,Business,,;;;;;;;;;;;;
Suit advances against investor in automaker Billionaire investor Kirk Kerkorian must face a DaimlerChrysler AG shareholder's claims that the businessman wrongfully sold shares in the automaker after obtaining insider information, a judge ruled.,2,Business,,;;;;;;;;;;;;
"Mideast peace process to top agenda of Blair #39;s US trip Middle East would top the agenda of British Prime Minister Tony Blair #39;s upcoming trip to the United States as Blair is trying to revive the peace process in the region, Downing Street said on Monday.,0,World,,";;;;;;;;;;;;
Registered Traveler extended indefinitely A pilot test of a program to expedite passenger screening and increase airline security has been successful enough to be worth continuing for the foreseeable future at five airports, Transportation Security Administration officials said.,3,Sci/Tech,,;;;;;;;;;;;;
"Archeologists divided over  #39;Home floresiensis #39; Archeologists are at odds over the discovery of the skeleton of a dwarf-sized human species on the remote island of Flores, which is said could rewrite the history of human evolution.,3,Sci/Tech,,";;;;;;;;;;;;
Brutal Haddin hundred seals two points Brad Haddin blasted a career-best 154 from 162 balls in a brutal display to earn New South Wales first innings points against Victoria at the Junction Oval.,1,Sports,,;;;;;;;;;;;;
NetInterlink Offers Schools a Way to Stay on Track Parind Raval and Siamak Asgari spent six years working for a variety of technology companies while seeking a niche that would allow them to start their own business. Two years ago, Asgari met a school-system official who mentioned the need for an effective student management system in public schools.,3,Sci/Tech,,;;;;;;;;;;;;
"Death toll rises to 48 in Japan #39;s typhoon strike Typhoon No. 23 has killed at least 48 people and left 33 missing as of Thursday noon, the NHK TV station of Japan reported Thursday.,0,World,,";;;;;;;;;;;;
Agassi Plows Ahead On a day when the French Open men's and women's champions lose and blame their defeats on fatigue, a bouncy, energetic Andre Agassi advances to the weekend for the 14th time in 19 U.S. Open appearances.,1,Sports,,;;;;;;;;;;;;
The first to go THE wheels of the managerial merry-go-around have been well and truly greased with the swift sacking of Paul Sturrock at Southampton.,1,Sports,,;;;;;;;;;;;;
Wal-Mart Lowers August Sales Forecast Wal-Mart had previously expected same-store sales to grow between 2 percent and 4 percent during the month. Today it gave a range from flat to up 2 percent.,2,Business,,;;;;;;;;;;;;
Maine shuts out Wildcats Junior Jimmy Howard and freshman Matt Lundin combined to make 24 saves yesterday as Maine blanked New Hampshire, 3-0, in a Hockey East game before a sellout crowd of 5,641 at Alfond Arena in Orono, Maine.,1,Sports,,;;;;;;;;;;;;
Cardinals Best When It Matters the Most After leading the majors with 105 regular-season victories, the St. Louis Cardinals entered the playoffs expecting to win the World Series.,1,Sports,,;;;;;;;;;;;;
Row blamed as Danon quits BT Pierre Danon is quitting as head of BT Retail to become the chief operating officer at French computer consultants Cap Gemini, furthering suggestions of a split in the telecoms giant boardroom.,2,Business,,;;;;;;;;;;;;
Wal-Mart Same-Store Sales Up 2.4 Percent (Reuters) Reuters - Wal-Mart Stores Inc. , the\world's largest retailer, on Thursday said sales at stores open\at least a year rose 2.4 percent in September, slightly higher\than its preliminary report but still toward the low end of its\forecast range.,2,Business,,;;;;;;;;;;;;
Bush and Kerry Differ on State of Economy BROADVIEW HEIGHTS, Ohio - Good news, or bad? President Bush and Democrat John Kerry had differing takes Saturday about the vitality of the nation's jobs market - a question that's heating up this year's race for the White House.    Bush, campaigning in Ohio - a pivotal state that has lost tens of thousands of manufacturing jobs, says a new U.S...,0,World,,;;;;;;;;;;;;
"UConn accepts bid to Motor City Bowl Connecticut is headed to the Motor City Bowl, the Huskies #39; first postseason as a Division IA team. The Huskies (7-4) will play the winner of Thursday night #39;s Mid-American Conference title game between Toledo (8-3) and Miami of Ohio (8-3).,1,Sports,,";;;;;;;;;;;;
Sprinter Earle Connor suspended from Paralympic team pending CCES &lt;b&gt;...&lt;/b&gt; ATHENS (CP) - Canadian sprinter Earle Connor has been suspended from the Canadian Paralympic team pending the final review of his positive drug test by the Canadian Centre for Ethics in Sport.,1,Sports,,;;;;;;;;
Air-India Plans to Buy 50 New Aircraft (AP) AP - The board of national carrier Air-India on Wednesday approved the purchase of 50 new aircraft as part of an ambitious expansion program, an airline spokesman said Wednesday.,0,World,,;;;;;;;;;;;;
Update 4: Tokyo Stocks Fall After Three-Day Rise Tokyo stocks sank on Monday as the dollar #39;s fall against the Japanese yen and euro and the benchmark stock index #39;s three-day rally prompted investors to lock in profits on blue chip exporters.,2,Business,,;;;;;;;;;;
Abu Hamza accused of inciting hate and murder ABU HAMZA AL-MASRI, the radical Muslim cleric, was charged yesterday with 16 offences of encouraging murder, stirring up race hatred and possessing a terrorist document.,0,World,,;;;;;;;;;;;;
Barnes Upset About Helping Bush Avoid War (AP) AP - Former Texas House Speaker Ben Barnes' recollections over how he helped President Bush get into the Texas Air National Guard during the Vietnam War have evolved over the years from fuzzy to distinct, with him now expressing remorse for what he did.,0,World,,;;;;;;;;;;;;
Games maker Eidos delays launch Tomb Raider creator Eidos delays the launch of a new game in the run up to the all-important Christmas trading season.,3,Sci/Tech,,;;;;;;;;;;;;
McAfee to buy Foundstone for \$86M McAfee Inc.'s purchase of Foundstone follows several moves in the past year to focus its product offerings and bolster its standing in the intrusion detection and prevention market.,3,Sci/Tech,,;;;;;;;;;;;;
No. 3 Auburn Downs Tennessee for SEC Title  ATLANTA (Sports Network) - Jason Campbell threw for a  career-high 374 yards along with three touchdowns as  third-ranked Auburn stated its case for a spot in the Orange  Bowl with a 38-28 victory over No. 15 Tennessee in the  Southeastern Conference Championship at the Georgia Dome.,1,Sports,,;;;;;;;;;;;;
HP bags \$500 million outsourcing deal European commercial bank WestLB turns to Hewlett-Packard to manage its worldwide tech services.,3,Sci/Tech,,;;;;;;;;;;;;
"Militants used grenade attacks to lure Black Watch into deadly &lt;b&gt;...&lt;/b&gt; By Kim Sengupta in Baghdad and Richard Lloyd Parry in Camp Dogwood, Iraq. The attack was carried out with deadly thoroughness, and took planning that illustrated the depth of the militants #39; information.,0,World,,";;;;;;;;;;;;
Surly Safin slumps out of St Petersburg Top seed and crowd favourite Marat Safin was knocked out of the St Petersburg Open quarter-finals on Friday, falling 6-4 6-1 to Michael Llodra.,1,Sports,,;;;;;;;;;;;;
Report lays part of blame for Concorde crash on Continental Airlines (AFP) AFP - A French legal inquiry into the July 2000 Concorde crash outside Paris that killed 113 people presented findings Tuesday that put part of the blame on the US airline Continental.,0,World,,;;;;;;;;;;;;
Former US attorney to probe Boston police pepper ball shooting An independent panel headed by former US Attorney Donald K. Stern will investigate the death of a college student who was shot by police using pepper pellet guns to subdue rowdy Red Sox fans after the team won the American League pennant.,1,Sports,,;;;;;;;;;;;;
Apple releases AirPort 4.1 software Apple Computer has released AirPort 4.1, an update to the drivers for its wireless networking hardware running under Mac OS X v10.3.,3,Sci/Tech,,;;;;;;;;;;;;
New U.S. Offensive Could Backfire in Iraq  LONDON (Reuters) - Fierce guerrilla attacks in Iraq and  U.S. assaults on rebel bastions have unleashed a new wave of  bloodshed that threatens to discredit the interim government  and undermine prospects for fair elections in January.,0,World,,;;;;;;;;;;;;
Caterpillar Union Rejects Contract Offer  CHICAGO (Reuters) - The main union at Caterpillar Inc. said  its members voted on Sunday to reject the construction  equipment maker's contract proposal, the second time this year  the workers have voted against an offer.,2,Business,,;;;;;;;;;;;;
"Africa ; France airlifts evacuees from Ivory Coast Africa News, France on Monday was shutting down one of the largest evacuations in post-independence Africa - a five-day airlift that flew more than five thousand Westerners and others out of Ivory Coast.,0,World,,";;;;;;;;;;;;
Arnold Vetoes Privacy Bill California Gov. Arnold Schwarzenegger says the bill, which would have required businesses to tell employees that their e-mail and internet usage were being monitored, was overly broad. By Mark Sullivan.,3,Sci/Tech,,;;;;;;;;;;;;
"US, European Officials Await Decision on Iranian Nuclear Program The International Atomic Energy Agency could act to resolve a dispute over Iran #39;s nuclear program Monday. European negotiators and Tehran have been working behind closed doors to strike a deal.,0,World,,";;;;;;;;;;;;
"Musician #39;s Group Questions Pew Survey The Recording Artists Coalition, which represents musicians signed by major studio labels, sharply condemned a report released Sunday by the Pew Internet  amp; American Life Project, which claimed that about half of all musicians think that burning a copy of ,3,Sci/Tech,,";;;;;;;;;;;;
Europe likely to opt for biometric passports If current plans succeed, travelers' facial and fingerprint data will be stored on embedded chips.,3,Sci/Tech,,;;;;;;;;;;;;
Voiding Giambi's Deal Easier Said Than Done The Yankees would like to void Jason Giambi's contract, but they continue to face serious roadblocks.,1,Sports,,;;;;;;;;;;;;
United Tech seeking holder support for its bid LONDON (CBS.MW) -- Shares of Kidde, the British fire safety equipment maker, surged for a second day on Friday on speculation investors will see an improvement to a 1.3 billion pound (\$2.,2,Business,,;;;;;;;;;;;;
Oil price rise a cloud on Wall Street #39;s happiness on results US STOCKS vacillated yesterday as rising oil prices muted Wall Streets excitement over strong results from Lehman Brothers and Sprints \$35 billion acquisition of Nextel Communications.,2,Business,,;;;;;;;;;;;
U.S. Dad Wins Custody Battle in France (AP) AP - A 4-year-old girl at the center of a trans-Atlantic custody battle that drew attention at the highest levels of French government was turned over to her American father on Friday.,0,World,,;;;;;;;;;;;;
FCC to review steamy intro to  #39;Monday Night Football #39; WASHINGTON - The US Federal Communications Commission is reviewing whether the steamy locker-room opening to ABC #39;s Monday Night Football this week warrants a full-blown investigation.,1,Sports,,;;;;;;;;;
Sudan conflict under UN spotlight UN Security Council  diplomats are in Kenya to push for a Sudan peace deal and progress on Darfur.,0,World,,;;;;;;;;;;;;
Forsyth leading Volvo Masters SOTOGRANDE, Spain -- Alastair Forsyth shot a 4-under 67 to open a three-stroke lead over Ian Poulter and Sergio Garcia after three rounds at the Volvo Masters.,1,Sports,,;;;;;;;;;;;;
Who #39;s Afraid of Kmart and Sears? Not Target LET #39;S assume that the merger of Kmart and Sears is exactly what it #39;s being sold as: a way to combine the remaining strengths of two well-known but struggling retailers.,2,Business,,;;;;;;;;;
Indonesia Reduces Jail Sentences of Militants (Reuters) Reuters - Six convicted Indonesian militants\linked to the deadly blasts in Bali in 2002 have received a two\month reduction of their jail sentences by President Megawati\Sukarnoputri, a prison warden said on Tuesday.,0,World,,;;;;;;;;;;;;
"Lessons from Hollinger fiasco Hollinger International Inc. #39;s special committee #39;s report that details the apparent abuse by senior executives at the company, primarily Conrad Black and David Radler, is the latest in a series of scandals that have shocked corporate boardrooms across the ,2,Business,,";;;;;;;;;;;;
Adrian Beltre Hits His 40th Home Run Adrian Beltre's first five full seasons in the majors were marked by stretches of inconsistency and only flashes of power potential. This year, the Los Angeles Dodgers' third baseman has become one of baseball's most prolific sluggers...,0,World,,;;;;;;;;;;;;
"Oil: Reason Behind Coup Bid THE men exposed as plotting a coup in Equatorial Guinea are the scum of the earth. Next time someone demands that the West should  quot;take over and sort out Africa quot;, remember this scandal and the real face of Western intervention it reveals.,0,World,,";;;;;;;;;;;;
"O #39;s ink veteran Palmeiro for 2005 season Baltimore, MD (Sports Network) - The Baltimore Orioles have agreed to terms with veteran first baseman/designated hitter Rafael Palmeiro Wednesday to a one-year contract.,1,Sports,,";;;;;;;;;;;;
Parliament, Court Yet to Defuse Ukraine Crisis A top Ukrainian opposition leader, quoted by Interfax-Ukraine news agency, said supporters of presidential candidate Viktor Yushchenko had withdrawn from talks on last week's disputed election.,0,World,,;;;;;;;;;;;;
Red Crescent aid convoy enters Fallujah A Red Crescent convoy of emergency supplies entered Fallujah on Saturday amid fears of a growing humanitarian crisis in the Iraqi battle zone as a massive US led offensive against rebels entered its sixth day.,0,World,,;;;;;;;;;;;;
China Hints U.S. Must Return Guantanamo Separatists  BEIJING (Reuters) - Beijing has hinted that if the United  States releases any Guantanamo Bay detainees from its restive  Muslim far west Xinjiang region, they should be handed over to  Beijing and not sent to a third country.,0,World,,;;;;;;;;;;;;
Baghdad Bombings Kill 35 Children BAGHDAD, Iraq - A series of bombs killed 35 children and seven adults Thursday as U.S. troops handed out candy at a government ceremony to inaugurate a new sewage treatment plant...,0,World,,;;;;;;;;;;;;
Revolution in fighting mood The Revolution are apparently prepared to fight to extend their season. Clint Dempsey and Pat Noonan shoved each other and flailed away briefly yesterday at the Gillette Stadium practice field, while the team prepared for tomorrow's playoff game against the Columbus Crew.,1,Sports,,;;;;;;;;;;;;
Ad spending predicted to rise Fueled by optimism for a growing US economy, two advertising forecasters yesterday predicted notable gains for the industry next year, despite the absence of the presidential ,2,Business,,;;;;;;;;;;;;
"SI.com #39;s BJ Schecter breaks down a key Big 12 showdown The Sooners #39; offense is so dangerous because it has an array of weapons and can beat teams in a number of ways. Fantastic freshman Adrian Peterson is the nation #39;s top running back, rushing for at least 100 yards in all seven games.,1,Sports,,";;;;;;;;;;;;
Crematory Operator to Plead Guilty A former crematory operator accused of dumping 334 bodies and passing off cement dust as ashes has agreed to a plea deal requiring him to serve no more than 12 years in prison, the Associated Press learned Tuesday.,2,Business,,;;;;;;;;;;;;
HBOS calls for bank tie-up probe HBOS asks the European Commission to look at Spanish bank BSCH's relationship with the Royal Bank of Scotland.,2,Business,,;;;;;;;;;;;;
Oil Rises to Record on Reduced Gulf of Mexico Output, Imports Crude oil in New York rose to a record \$53.80 a barrel after the US said some production shutdowns in the Gulf of Mexico caused by Hurricane Ivan may last as long as six months.,2,Business,,;;;;;;;;;;;;
Secrets of a Salty Survivor You can learn a lot from a microbe. Right now, a tiny critter from the Dead Sea is teaching scientists new things about biotechnology, cancer, possible life on other worlds. And that's just for starters.,3,Sci/Tech,,;;;;;;;;;;;;
"Update 1: Circuit City Says Late Holiday Hurt Sales Circuit City Stores Inc. on Tuesday said sales at stores open at least a year rose 2.9 percent in its latest quarter, but growth was restrained by  quot;softer quot; sales in August and because the Labor Day holiday fell out of the period.,2,Business,,";;;;;;;;;;;;
Mahathir  #39;frustrated #39; with party corruption Former Prime Minister Mahathir Mohamad said he was utterly frustrated that the Malay party he helped develop into Malaysia #39;s dominant political force had become riddled with corruption and bribery.,0,World,,;;;;;;;;;
"Stocks Open Lower, Alcoa Weighs  NEW YORK (Reuters) - U.S. stocks opened lower on Friday,  weighed down by profit warnings from companies such as Alcoa  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AA.N target=/stocks/quickinfo/fullquote""&gt;AA.N&lt;/A&gt;, the world's No. 1 aluminum maker, which raised  concerns about U.S. corporate earnings strength.,2,Business,,";;;;;;;;;;;;
Google Shares Jump 18 In NASDAQ Debut Google Shares Jump 18 In NASDAQ Debut\\Google stock shares rose 18 percent in their NASDAQ stock market debut yesterday, after a scaled-down \$1.67 billion IPO marked by missteps and lackluster market conditions. Google co-founder Larry Page and chief executive Eric Schmidt showed up at the Nasdaq stock market as Google ...,3,Sci/Tech,,;;;;;;;;;;;;
Mark Thatcher under house arrest Mark Thatcher remains under house arrest in South Africa after being accused of involvement in an alleged coup in Equatorial Guinea.,0,World,,;;;;;;;;;;;;
Ford Makes Four-Year Commitment Ford made a four-year commitment to the world rally championship Tuesday, ending fears that they could pull out of that series as well as Formula One.,1,Sports,,;;;;;;;;;;;;
"White Shark Meal Makes History The world #39;s only captive great white shark made history this week when she ate several salmon fillets, marking the first time that a white shark in captivity ,3,Sci/Tech,,";;;;;;;;;;;;
NTT DoCoMo Rises on TSE on Reported Deal with Motorola Tokyo, Aug. 23 (Jiji Press)--NTT DoCoMo firmed on the Tokyo Stock Exchange Monday morning following a media report that it will start procuring mobile phone handsets made by Motorola Inc.,3,Sci/Tech,,;;;;;;;;;;;;
"An American to buy Manchester United? A bunch of people want to own the UK #39;s most famous soccer team. One of them also owns an NFL team. By Fiona Maharg-Bravo, Breaking Views.,1,Sports,,";;;;;;;;;;;;
Sudanese government and rebels to sign security protocol ABUJA (AFP) - Sudanese government and rebel leaders from the war-torn region of Darfur agreed to sign two accords on the humanitarian and security crises in the western area, delegates said.,0,World,,;;;;;;;;;;;;
"Microsoft confident XP update will baffle hackers He said his company #39;s Windows XP operating system update, launched last month by Bill Gates, was the  quot;first big line we have drawn in the sand quot; to combat security breaches and spam.,3,Sci/Tech,,";;;;;;;;;;;;
"Violence sweeps northeastern India GUWAHATI, India: At least 46 people died and 118 were wounded in India #39;s northeast in one of the deadliest waves of violence in the insurgency-infested region in years.,0,World,,";;;;;;;;;;;;
Magma Moving At Mount St. Helens VANCOUVER, Wash. -- Magma continued to push into Mount St. Helens, where it was building a lava dome in the volcano crater, scientists said Monday.,3,Sci/Tech,,;;;;;;;;;;;;
Jags in First Place in AFC South (AP) AP - Their are several reasons the Jacksonville Jaguars have gone from 1-6 at this time a year ago to their current 5-2 record, The answer given by most players is just one word: confidence.,1,Sports,,;;;;;;;;;;;;
Blast hits Thai fireworks factory An explosion at a fireworks factory in central Thailand kills at least 14 people and injures several others.,0,World,,;;;;;;;;;;;;
Johnson hangs on for win CONCORD, NC  Jimmie Johnson won the UAW-GM 500 Saturday night, but the overwhelming drama of the race was the uncanny comeback of his mentor and teammate, Jeff Gordon, from two separate wrecks to finish second.,1,Sports,,;;;;;;;;;;;;
Hurricanes Damaged Florida Polling Places (AP) AP - The hurricanes that struck Florida this year left polling places in shambles and displaced thousands of voters, but election officials say they are taking steps to allow everyone the opportunity to cast a ballot Nov. 2.,0,World,,;;;;;;;;;;;;
"Kerry's Disgusting Ad \\A few days ago Kerry sent around this ad:\\""Yesterday, the Bush-Cheney campaign, losing any last sense of decency, placed\a disgusting ad called ""The Faces of John Kerry's Democratic Party"" as the\main feature on its website. Bizarrely, and without explanation, the ad places\Adolf Hitler among those faces.""\\""The Bush-Cheney campaign must pull this ad off of its website. The use of\Adolf Hitler by any campaign, politician or party is simply wrong.""\\Which of course is a mistake.  I went and downloaded the video (which is just\stupid btw.  Not a masterpiece by any means.) and there are shots of Hitler in\there, but only from the MoveOn contest from a few months back.\\Here's the problem.  The ...\\,3,Sci/Tech,,";;;;;;;;;;;;
Santana Sparkles As Twins Stop Yankees 7-2 MINNEAPOLIS - The last time he faced the Yankees, Johan Santana and the Minnesota Twins were knocked out of the American League playoffs.    This time, Santana knocked down Derek Jeter and silenced New York's powerful lineup...,0,World,,;;;;;;;;;;;;
Iraq Insurgency Seen With British Eyes They came with their regimental colors, embroidered flags recording battles in 18th-century India, in the Napoleonic wars, against Ottoman legions in Iraq in World War I, on ,0,World,,;;;;;;;;;;;;
Oracle Moves Earnings Forward to Dec. 13 (Reuters) Reuters - Business software maker Oracle\Corp.  on Friday said it had decided to move forward\the release date of its fiscal second-quarter earnings to\Monday, Dec. 13 before markets open instead of Thursday, Dec.\16.,2,Business,,;;;;;;;;;;;;
Bank of America Net Up on Consumer, Fleet Bank of America Corp. (BAC.N: Quote, Profile, Research) , the No. 3 US bank, on Thursday said third-quarter profit rose 29 percent, helped by its purchase of FleetBoston Financial Corp.,2,Business,,;;;;;;;;;;;;
Soros gives US\$12B empire to his sons A survivor of the Nazi regime and later the communists in his homeland of Hungary, the 74-year-old Mr. Soros has built his massive investment empire worth some US\$12.,2,Business,,;;;;;;;;;;;;
"McDonald's Income Up on Sales, Taxes  LOS ANGELES (Reuters) - McDonald's Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MCD.N target=/stocks/quickinfo/fullquote""&gt;MCD.N&lt;/A&gt; on Tuesday  said quarterly net income rose 42 percent helped by strong  sales in the United States and a tax benefit.,2,Business,,";;;;;;;;;;;;
"Moments of unforgettable Olympics Paul Hamm of the USA celebrates with his coach after scoring a 9.837 in the horizontal bar to claim victory in the men #39;s artistic gymnastics individual competition on August 18, 2004, during the Athens 2004 Summer Olympic Games at the Olympic Sports ...,1,Sports,,";;;;;;;;;;;;
"UPS to Hire 70,000 Workers for Holidays  NEW YORK (Reuters) -  United Parcel Service Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UPS.N target=/stocks/quickinfo/fullquote""&gt;UPS.N&lt;/A&gt;,  the world's largest package delivery company, said on Tuesday  it plans to hire nearly 70,000 temporary workers to help handle  an estimated 340 million packages from Thanksgiving to  Christmas, exceeding year-ago forecasts.,2,Business,,";;;;;;;;;;;;
Smith steps closer to Scotland manager's job (AFP) AFP - Scottish Football Association (SFA) officials confirmed they interviewed Walter Smith for the vacant national managerial job.,0,World,,;;;;;;;;;;;;
Red Hat picks up pieces of Netscape Red Hat Inc. has gone scavenging among Netscape's remains, agreeing Thursday to pay America Online Inc. (AOL) up to \$23 million in cash for the assets of Netscape Communications Corp.'s Security Solutions unit.,3,Sci/Tech,,;;;;;;;;;;;;
CA Strengthens Security Investment CA (Quote, Chart) has taken a renewed interest this week in network security with two additions to its eTrust portfolio. The company acquired spyware killer PestPatrol and launched a consulting practice to assist partners with Vulnerability Manager ...,3,Sci/Tech,,;;;;;;;;;;;;
Networks seek okay for drug ads on TV Officials with Canada #39;s top TV broadcasters said they expect regulators soon will allow them access to the free-spending prescription drug industry.,2,Business,,;;;;;;;;;;;
Parties File Suits Over Election Issues (AP) AP - A new political strategy has emerged in this photo-finish presidential race: File a flurry of lawsuits before the first votes are even tallied.,0,World,,;;;;;;;;;;;;
Nowitzki, Stackhouse Spark Mavericks to Another Win  NEW YORK (Reuters) - Dirk Nowitzki had 32 points and 13  rebounds while Jerry Stackhouse scored 28 points against his  former team as the Dallas Mavericks eased to a 122-113 road win  over the Washington Wizards Sunday.,1,Sports,,;;;;;;;;;;;;
Human rights activist to stand in Egyptian presidential election (AFP) AFP - Egyptian-American sociologist and human rights activist Saad Eddin Ibrahim said he is planning to stand in the process to elect Egypt's next president that kicks off in May.,0,World,,;;;;;;;;;;;;
Away on Business: Making a Difference  NEW YORK (Reuters) - Working in poverty-stricken areas  gives corporate travelers an up-close look at global problems  such as disease, illiteracy or injustice. It also puts them in  a position to bring about change.,2,Business,,;;;;;;;;;;;;
Voting begins in Afghanistan VOTING began in Afghanistan today for the first direct presidential election in the country #39;s history. Some 10.5 million registered voters are eligible to select a president from a total of 18 candidates.,0,World,,;;;;;;;;;;;
Karzai Rival Concedes as Afghan Suicide Toll Rises  KABUL (Reuters) - Hamid Karzai's main rival for the Afghan  presidency conceded defeat Sunday with less than six percent of  the vote count remaining.,0,World,,;;;;;;;;;;;;
"AMD Offers Performance Details of New Dual-Core Opteron SAN JOSE, Calif.Advanced Micro Devices Inc. on Tuesday unveiled its dual-core architecture here at In Stat/MDR #39;s Fall Processor Forum and provided the first estimates of the chip #39;s performance.,3,Sci/Tech,,";;;;;;;;;;;;
Gaza gunmen kill three Israelis Three Israeli soldiers, including an officer, were shot dead by Palestinians who slipped unnoticed into their outpost at a settlement in the Gaza Strip yesterday.,0,World,,;;;;;;;;;;;;
T-Mobile begins selling Sidekick II New version of Danger's mobile device is 25 percent thinner than its predecessor. \,3,Sci/Tech,,;;;;;;;;;;;;
Video game release prompts warning TORONTO -- Ontario #39;s consumer minister is putting parents on notice about the newest video game sensation to hit store shelves.,3,Sci/Tech,,;;;;;;;;;;;
Japan Stocks Turn Lower on Oil Worries  TOKYO (Reuters) - Tokyo's Nikkei average turned lower by  late morning on Wednesday as concern over surging oil prices  and their possible impact on the global economy hit exporters  such as Toyota Motor Corp.,2,Business,,;;;;;;;;;;;;
M A Industry Weighs Fees Against Size  NEW YORK (Reuters) - Investment banks are in the midst of  the annual fight for bragging rights as the biggest dealmakers  of the year, but this time the rankings -- a key factor in  winning new business -- are under intense scrutiny.,2,Business,,;;;;;;;;;;;;
British Labor government to step up anti-terror laws if wins next British Home Secretary David Blunkett on Sunday unveiled proposals for more far-reaching laws to tackle terrorism if the Labor government wins the next election widely expected in May next year.,0,World,,;;;;;;;;;;;;
Prior in command to make early lead stand up The Cubs continued their bid for a Wild Card spot Monday with an easy victory against the Marlins in the first game of a doubleheader which made up games washed out earlier by Hurricane Frances.,1,Sports,,;;;;;;;;;;;;
"Regulators Question Fannie Mae Accounting Description: Fannie Mae, the nation #39;s largest source of financing for home mortgages, faces accusations of pervasive accounting problems.,2,Business,,";;;;;;;;;;;;
What can \$2-million do for your office? Michael Ovitz, who had a brief but extremely lucrative career as president of Walt Disney Co. in the mid 1990s, might emerge as the latest embodiment of corporate spending run amok.,2,Business,,;;;;;;;;;;;;
"The UN Wags a Finger at Sudan For the second time in seven weeks, the UN has bared its teeth at Sudan for continuing attacks on civilians in Darfur. Get all of today #39;s headlines, or alerts on specific topics.,0,World,,";;;;;;;;;;;;
Red Sox Advance David Ortiz homered in the 10th inning to give the Red Sox an 8-6 victory over Anaheim and completing a three-game sweep.,1,Sports,,;;;;;;;;;;;;
